,Review Id,Content,ID
2500,1,Amazing phone within the discounted price of #11.11 I would recommend everyone if you are looking to get the basics done alright and don’t want to spend too much this is the right choice. Quality is not cheap like other phones in this budget. However I do have one complaint as the phone down have a case in the box and no warranty card. #11.11,181
2501,2,i am using this mobile for 5 days now. best mobile for basic tasks like whatsapp call youtube etc. i received it on 11.11 sale at price 15k which is too good deal. everyone appriciate its look. working smooth and battery timing is too good. 👍,181
2502,3,"Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.",181
2503,4,"Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.",181
2504,5,Many thanks daraz team and same specs as in description and mobile is very well.. Its surprise gift to my mother and she is very happy after getting this 😍,181
2505,6,beautiful cell.. original honor x5 seal peck..,181
2506,7,nice products nice quality fast delivery,181
2507,8,Mashallah bhoot acha phone ha or as price ma bhoot he best ha Thanks bahi Allah pak khouss rhky ap ko🥰,181
2508,9,amazing product timely delivered highly recommend,181
2509,10,"Reached safely with outstanding paking, beautiful set",181
2510,11,Original Phone Good Price Thanks Daraz❤️,181
2511,12,Perfect 💪,181
2512,13,same and sent as shown.quality is as per price. #11.11,181
2513,14,bht oSm mobile h itne paiso ki hisab se or saller b bht cooperative hai mne un se jo color bola unho ne same wohi color send kia.,181
2514,15,very nice phone. timely received thanx draz,181
2515,1,very fast delivery and origional sealed pack mobile I am satisfied,182
2516,2,سام سنگ 2023 کی بہترین پروڈکٹ ہے بہترین ڈسکاؤنٹ شکریہ,182
2517,3,"not recommended, not a good set, camera not good,touch very poor, performance also poor, charger not included in box. be careful",182
2518,4,Allhamdullilah 🥰 Very Good mobile recieved on time good features but only concern is warranty because seller is not properly guiding about that,182
2519,5,سام سنگ 2023 کی بہترین پروڈکٹ ہے بہترین ڈسکاؤنٹ شکریہ,182
2520,6,Very nice mobile with fast delivery by daraz,182
2521,7,Buhat acha experience hy,182
2522,8,"amazing choice of phonenin this price range currently. bcz i used note 20 ultra before this and now using this A14. not big differencebof performance in this price. phone was well packed and new untouched. so don't hesitate to buy samsung A14, 6/128",182
2523,9,Very satisfied with the delivery time and packaging. This was a gift to my mother and she is really happy,182
2524,10,It is a good phone in the price range and delivery was very fast. Thank you.,182
2525,11,"First Experience to purchase cellphone at this platform. I am satisfied with the seller and also delivery service as i just received within 2 days, willing to purchase more in future. ✌🏻",182
2526,12,quality is good but the saller didn't send changing adopter only send cable which is out of mind that why he send mobile without charging adopter.The packing and only cable video attached,182
2527,13,Delivery on time Full packed and safe 10/10,182
2528,14,bhot achi thi ap logo ki sarvice or shukariya ap ka k ap ne time pr apna order humhy diya,182
2529,15,Awesome set and outstanding delivery service,182
2530,1,#11.11 its my Best Purchase of 11 11 sale on Daraz .. Got a huge Discount of 12k From Daraz and HBL .. Box Pack .. Official PTA Approved .. Genuine Samsung Device .. Honestly i am really Greatful to Daraz for their efforts .. Delivering such Quality Services and Affordable Prices .. Original Product .. I for Sure Recommend the Seller and the Product .. Thank You Daraz .. 👍,183
2531,2,"This phone is awesome. Properly packed, genuine product. fast delivery",183
2532,3,Best phone.. same as shown.. market competitive price and comes sealed packed. Delivered in just under 24 hours. Thank You seller.,183
2533,4,"This phone is awesome. Properly packed, genuine product. fast delivery",183
2534,5,GOOD Experience. First it was sent by draz through a bike rider but when he came to know price of the shipment he refused to deliver it and hence attempted delivery became unsuccessful on11-11-2023. Later it was delivered next day through delivery van. Thanks to ALMIGHTY ALLAH that I have received it in original condition without any damage. Valuable shipment should be handled and delivered with great care in future.,183
2535,6,"very nice and looked authentic 👍 but the delivery time was too late, I have got this after 8 days.",183
2536,7,it is a fantastic item it is awesome item,183
2537,8,Original Product. Fone is Good. Will update my review after using the fone for 7 days,183
2538,9,Good Quality samsung A34 and Best Daraz store,183
2539,10,#RWC2 Good phone. Original Samsung. Nice packaging. Fast delivery. Overall a wonderful experience shopping from Daraz Mall #RWC2,183
2540,11,#11.11 Daraz #11.11 always fulfils the Desire. The product is superb 👌 and according to the prescribed. Fast Shipping. Delivery on time. Seller Service is Excellent. Recommended Seller,183
2541,12,Very nice phone. Bought at a very reasonable price from market. 100% original. PTA approved.,183
2542,13,Superb. I am so happy to find Sasta and behtreen mobile than market by using HBL Voucher. Thank you Daraz Thank you Samsung,183
2543,14,💯 Original product,183
2544,15,Original mobile,183
2545,1,"Original Product, Packing for logistics was excellent. Delivered on first promised day( took 4 days to deliver a standard time. price slight higher than company declared price and market price but it's ok in case of 0%installments",184
2546,2,"Thanks to the seller for the phone the same as I ordered, the same color keeps your trust to people but guarantee card is Missing I ordered one more same mobile with an other number",184
2547,3,received my package today good looking mobile in this price tag.,184
2548,4,very nice and good mobile in this price range and its my first experience very good experience,184
2549,5,"Honest Seller, the product was same as shown. delivery little bit late but the seller 100% Recommend.",184
2550,6,same product. jo btaya wohi delivere kia delivery service boht fast hy. good.,184
2551,7,Xiaomi no 1 world choice nice fone big battery charging type C honi chahia thi.,184
2552,8,"Seller responded on time, sent earlier and received well, 5 star for good experience",184
2553,9,received my package today good looking mobile in this price tag.,184
2554,10,amazing parcel jesa dekhaya gya wesa hi Aya zabardsht 😍 fully certifies,184
2555,11,"box was damaged and not well packed, set is working fine so far and product is original. can't comment if it's not repacked as not aware how to check",184
2556,12,Original Product Pta Approved Before time recieved Recomended,184
2557,13,good 👍 safe and good thanks alot draz,184
2558,14,"Best seller, received parcel within no time.",184
2559,15,Thankyou so much best provider highly recommended,184
2560,1,Perfect mobile for adult people.. i bought it for my relative and she is so happy now.. whatever it's SAMSUNG brand beeru 😇,185
2561,2,Phone is 100% Genuine / Brand New / Sealed Pack with company Seal. Men ne is store se pehlay bhi kafi samsung fones purchase kiye hain or kabhi bhi mayusi nahi hui or is dafa bhi umeed se barh kr cheez mili hai. Agar kisi ko samsung phone lena hai to market janay ki koi zarurat nahi hai ye store kafi hai. Thank you Seller and Thank you Daraz.,185
2562,3,Received as Order. Thanks,185
2563,4,I liked this product,185
2564,5,Good phone.! nice job daraz. delivery was late pk-dex service is slower than others.,185
2565,6,The smart phone is original working beatiful. I'm giving this review after one day use. the seller was good as well as the service of daraz. thanks daraz I'm satisfied.,185
2566,7,excellent product good product timely delivered,185
2567,8,Best experience Allhumdullillha🙏🏻❤️,185
2568,9,100% genuine product. Amazing hassle free service and same day delivery. Extremely satisfied and highly recommended to buy from this flagship store,185
2569,10,Very well packed. Brand new product. This is my second purchase from samsung official store. Loved it! But Warranty card is missing in the box. Where i could get the warranty card from?,185
2570,11,#11.11,185
2571,12,outstanding mobile.same as shown. Real value for money . #RWC2#ReviewWorldCup2,185
2572,13,received on time same as order,185
2573,14,Good product 👍 but delivery too much late.,185
2574,15,same as shown. best in this price... recommended,185
2575,1,Nice Cell phone delivered safely but 1 thing is shameful that no adopter with mobile at this heavy price.. only data cable found in the box .. Great services by daraz,186
2576,2,mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na,186
2577,3,"Thanks a lot Daraz for their phenomenal service and a great discount of 5000 the device is very reasonablekeeping the current situation of the inflation I would highly recommend this over all other Chinese brands the look and feel of the device is awesome same like the flagship series of samsung and performance is also acceptable overall the only drawback being the charger not included with the device, which adds another couple of thousand to the already inflated price But still I like the phone thanks again daraz for providing the great experience and service Thanks a lot Daraz 😊❣️💥",186
